region,food_item_name,food_item_code,unit_code,unit_name,measure_id,factor
3,CASSAVA TUBERS,201,4A,PAIL SMALL,3-4A-201,4.849999905
1,CASSAVA TUBERS,201,4C,PAIL LARGE,1-4C-201,21
2,CASSAVA TUBERS,201,4C,PAIL LARGE,2-4C-201,14.89000034
3,CASSAVA TUBERS,201,4C,PAIL LARGE,3-4C-201,14
1,CASSAVA TUBERS,201,9,PIECE,1-9-201,0.299615383
2,CASSAVA TUBERS,201,9,PIECE,2-9-201,0.315160006
3,CASSAVA TUBERS,201,9,PIECE,3-9-201,0.360204548
1,CASSAVA TUBERS,201,9A,PIECE SMALL,1-9A-201,0.230000004
2,CASSAVA TUBERS,201,9A,PIECE SMALL,2-9A-201,0.167500004
3,CASSAVA TUBERS,201,9A,PIECE SMALL,3-9A-201,0.143000007
1,CASSAVA TUBERS,201,9B,PIECE MEDIUM,1-9B-201,0.372000009
2,CASSAVA TUBERS,201,9B,PIECE MEDIUM,2-9B-201,0.305000007
3,CASSAVA TUBERS,201,9B,PIECE MEDIUM,3-9B-201,0.25999999
1,CASSAVA TUBERS,201,9C,PIECE LARGE,1-9C-201,0.671999991
2,CASSAVA TUBERS,201,9C,PIECE LARGE,2-9C-201,0.485000014
3,CASSAVA TUBERS,201,9C,PIECE LARGE,3-9C-201,0.430000007
2,CASSAVA TUBERS,201,1,KILOGRAM,2-1-201,1
3,CASSAVA TUBERS,201,1,KILOGRAM,3-1-201,1
1,CASSAVA FLOUR,202,25,TINA,1-25-202,0.261999995
2,CASSAVA FLOUR,202,25,TINA,2-25-202,0.189999998
3,CASSAVA FLOUR,202,25,TINA,3-25-202,0.273999989
1,CASSAVA FLOUR,202,4,PAIL,1-4-202,4.336460114
2,CASSAVA FLOUR,202,4,PAIL,2-4-202,4.336460114
3,CASSAVA FLOUR,202,4,PAIL,3-4-202,4.336460114
1,CASSAVA FLOUR,202,4A,PAIL SMALL,1-4A-202,2.743999958
2,CASSAVA FLOUR,202,4A,PAIL SMALL,2-4A-202,2.9574999809999998
3,CASSAVA FLOUR,202,4A,PAIL SMALL,3-4A-202,3.388499975
1,CASSAVA FLOUR,202,4B,PAIL MEDIUM,1-4B-202,5.519000053
2,CASSAVA FLOUR,202,4B,PAIL MEDIUM,2-4B-202,4.4600000380000004
3,CASSAVA FLOUR,202,4B,PAIL MEDIUM,3-4B-202,5.40500021
1,CASSAVA FLOUR,202,4C,PAIL LARGE,1-4C-202,8.342000008
3,CASSAVA FLOUR,202,4C,PAIL LARGE,3-4C-202,11.61750031
1,CASSAVA FLOUR,202,6,NO.. 10 PLATE,1-6-202,0.085000001
2,CASSAVA FLOUR,202,6,NO.. 10 PLATE,2-6-202,0.085000001
3,CASSAVA FLOUR,202,6,NO. 10 PLATE,3-6-202,0.244900003
1,CASSAVA FLOUR,202,7,NO.. 12 PLATE,1-7-202,0.275000006
2,CASSAVA FLOUR,202,7,NO.. 12 PLATE,2-7-202,0.159999996
3,CASSAVA FLOUR,202,7,NO. 12 PLATE,3-7-202,0.440499991
1,WHITE SWEET POTATO,203,10,HEAP,1-10-203,1.105800033
2,WHITE SWEET POTATO,203,10,HEAP,2-10-203,1.819214225
3,WHITE SWEET POTATO,203,10,HEAP,3-10-203,1.263700008
1,WHITE SWEET POTATO,203,10A,HEAP SMALL,1-10A-203,0.91050005
2,WHITE SWEET POTATO,203,10A,HEAP SMALL,2-10A-203,0.94749999
3,WHITE SWEET POTATO,203,10A,HEAP SMALL,3-10A-203,0.914000034
1,WHITE SWEET POTATO,203,10B,HEAP MEDIUM,1-10B-203,1.458999991
2,WHITE SWEET POTATO,203,10B,HEAP MEDIUM,2-10B-203,1.529500008
3,WHITE SWEET POTATO,203,10B,HEAP MEDIUM,3-10B-203,1.621999979
1,WHITE SWEET POTATO,203,10C,HEAP LARGE,1-10C-203,2.246000051
2,WHITE SWEET POTATO,203,10C,HEAP LARGE,2-10C-203,2.351500034
3,WHITE SWEET POTATO,203,10C,HEAP LARGE,3-10C-203,2.63499999
1,WHITE SWEET POTATO,203,87,PAIL SMALL,1-87-203,7.849999905
1,WHITE SWEET POTATO,203,89,PAIL MEDIUM,1-89-203,7.849999905
1,WHITE SWEET POTATO,203,4G,HALF PAIL,1-4G-203,3.924999952
1,WHITE SWEET POTATO,203,92,PAIL,1-92-203,7.849999905
1,WHITE SWEET POTATO,203,86,5L BUCKET,1-86-203,7.849999905
1,WHITE SWEET POTATO,203,88,PAIL LARGE,1-88-203,16.30999947
2,WHITE SWEET POTATO,203,4F,GABA PAIL,2-4F-203,7.849999905
2,WHITE SWEET POTATO,203,92,PAIL,2-92-203,7.849999905
3,WHITE SWEET POTATO,203,87,PAIL SMALL,3-87-203,7.849999905
3,WHITE SWEET POTATO,203,88,PAIL LARGE,3-88-203,16.30999947
3,WHITE SWEET POTATO,203,86,5L BUCKET,3-86-203,7.849999905
1,WHITE SWEET POTATO,203,4,PAIL,1-4-203,4.793000221
2,WHITE SWEET POTATO,203,4,PAIL,2-4-203,4.793000221
3,WHITE SWEET POTATO,203,4,PAIL,3-4-203,4.793000221
1,WHITE SWEET POTATO,203,4B,PAIL MEDIUM,1-4B-203,11.54800034
2,WHITE SWEET POTATO,203,4B,PAIL MEDIUM,2-4B-203,11.54800034
3,WHITE SWEET POTATO,203,4B,PAIL MEDIUM,3-4B-203,11.54800034
1,WHITE SWEET POTATO,203,9,PIECE,1-9-203,0.146500006
2,WHITE SWEET POTATO,203,9,PIECE,2-9-203,0.100374997
3,WHITE SWEET POTATO,203,9,PIECE,3-9-203,0.192625001
1,WHITE SWEET POTATO,203,9A,PIECE SMALL,1-9A-203,0.164000005
2,WHITE SWEET POTATO,203,9A,PIECE SMALL,2-9A-203,0.188999996
3,WHITE SWEET POTATO,203,9A,PIECE SMALL,3-9A-203,0.136000007
1,WHITE SWEET POTATO,203,9B,PIECE MEDIUM,1-9B-203,0.275999993
2,WHITE SWEET POTATO,203,9B,PIECE MEDIUM,2-9B-203,0.360000014
3,WHITE SWEET POTATO,203,9B,PIECE MEDIUM,3-9B-203,0.275999993
1,WHITE SWEET POTATO,203,9C,PIECE LARGE,1-9C-203,0.467000008
2,WHITE SWEET POTATO,203,9C,PIECE LARGE,2-9C-203,0.648749948
3,WHITE SWEET POTATO,203,9C,PIECE LARGE,3-9C-203,0.490999997
1,ORANGE SWEET POTATO,204,10,HEAP,1-10-204,1.162875056
2,ORANGE SWEET POTATO,204,10,HEAP,2-10-204,1.991583347
3,ORANGE SWEET POTATO,204,10,HEAP,3-10-204,1.113999963
1,ORANGE SWEET POTATO,204,10A,HEAP SMALL,1-10A-204,0.930999994
2,ORANGE SWEET POTATO,204,10A,HEAP SMALL,2-10A-204,0.975000024
3,ORANGE SWEET POTATO,204,10A,HEAP SMALL,3-10A-204,0.912
1,ORANGE SWEET POTATO,204,10B,HEAP MEDIUM,1-10B-204,1.534000039
2,ORANGE SWEET POTATO,204,10B,HEAP MEDIUM,2-10B-204,1.526499987
3,ORANGE SWEET POTATO,204,10B,HEAP MEDIUM,3-10B-204,1.496000051
1,ORANGE SWEET POTATO,204,10C,HEAP LARGE,1-10C-204,2.31099987
2,ORANGE SWEET POTATO,204,10C,HEAP LARGE,2-10C-204,2.1849999429999998
3,ORANGE SWEET POTATO,204,10C,HEAP LARGE,3-10C-204,2.319999933
2,ORANGE SWEET POTATO,204,86,5L BUCKET,2-86-204,7.849999905
3,ORANGE SWEET POTATO,204,86,5L BUCKET,3-86-204,7.849999905
1,ORANGE SWEET POTATO,204,4,PAIL,1-4-204,6.109399796
2,ORANGE SWEET POTATO,204,4,PAIL,2-4-204,6.109399796
3,ORANGE SWEET POTATO,204,4,PAIL,3-4-204,6.109399796
1,ORANGE SWEET POTATO,204,9,PIECE,1-9-204,0.098799996
2,ORANGE SWEET POTATO,204,9,PIECE,2-9-204,0.070124999
3,ORANGE SWEET POTATO,204,9,PIECE,3-9-204,0.213499993
1,ORANGE SWEET POTATO,204,9A,PIECE SMALL,1-9A-204,0.129999995
2,ORANGE SWEET POTATO,204,9A,PIECE SMALL,2-9A-204,0.150000006
3,ORANGE SWEET POTATO,204,9A,PIECE SMALL,3-9A-204,0.165000007
1,ORANGE SWEET POTATO,204,9B,PIECE MEDIUM,1-9B-204,0.225999996
2,ORANGE SWEET POTATO,204,9B,PIECE MEDIUM,2-9B-204,0.284999996
3,ORANGE SWEET POTATO,204,9B,PIECE MEDIUM,3-9B-204,0.300000012
1,ORANGE SWEET POTATO,204,9C,PIECE LARGE,1-9C-204,0.386999995
2,ORANGE SWEET POTATO,204,9C,PIECE LARGE,2-9C-204,0.555000007
3,ORANGE SWEET POTATO,204,9C,PIECE LARGE,3-9C-204,0.455000013
2,ORANGE SWEET POTATO,204,1,KILOGRAM,2-1-204,1
3,ORANGE SWEET POTATO,204,1,KILOGRAM,3-1-204,1
1,IRISH POTATO,205,10,HEAP,1-10-205,1.103829265
2,IRISH POTATO,205,10,HEAP,2-10-205,0.520482123
3,IRISH POTATO,205,10,HEAP,3-10-205,0.594272733
1,IRISH POTATO,205,10A,HEAP SMALL,1-10A-205,0.412999988
2,IRISH POTATO,205,10A,HEAP SMALL,2-10A-205,0.366999984
3,IRISH POTATO,205,10A,HEAP SMALL,3-10A-205,0.314500004
1,IRISH POTATO,205,10B,HEAP MEDIUM,1-10B-205,0.698500037
2,IRISH POTATO,205,10B,HEAP MEDIUM,2-10B-205,0.648000002
3,IRISH POTATO,205,10B,HEAP MEDIUM,3-10B-205,0.522000015
1,IRISH POTATO,205,10C,HEAP LARGE,1-10C-205,1.167999983
2,IRISH POTATO,205,10C,HEAP LARGE,2-10C-205,1.075000048
3,IRISH POTATO,205,10C,HEAP LARGE,3-10C-205,1.027999997
2,IRISH POTATO,205,97,BASIN,2-97-205,4.179999828
3,IRISH POTATO,205,85,PIECE,3-85-205,0.129999995
3,IRISH POTATO,205,97,BASIN,3-97-205,4.179999828
1,IRISH POTATO,205,26,5 LITRE BUCKET CHIGOBA,1-26-205,5.328000069
2,IRISH POTATO,205,26,5 LITRE BUCKET CHIGOBA,2-26-205,5.259500027
3,IRISH POTATO,205,26,5 LITRE BUCKET CHIGOBA,3-26-205,5.187999725
1,IRISH POTATO,205,4,PAIL,1-4-205,5.170400143
2,IRISH POTATO,205,4,PAIL,2-4-205,5.502428532
3,IRISH POTATO,205,4,PAIL,3-4-205,4.850800037
1,IRISH POTATO,205,4A,PAIL SMALL,1-4A-205,3.005666733
2,IRISH POTATO,205,4A,PAIL SMALL,2-4A-205,3.231714249
3,IRISH POTATO,205,4A,PAIL SMALL,3-4A-205,4.494666576
1,IRISH POTATO,205,4B,PAIL MEDIUM,1-4B-205,9.311429024
2,IRISH POTATO,205,4B,PAIL MEDIUM,2-4B-205,8.244700432
3,IRISH POTATO,205,4B,PAIL MEDIUM,3-4B-205,6.708749771
1,IRISH POTATO,205,4C,PAIL LARGE,1-4C-205,18.02449989
2,IRISH POTATO,205,4C,PAIL LARGE,2-4C-205,19.61999893
3,IRISH POTATO,205,4C,PAIL LARGE,3-4C-205,17.362499239999998
1,IRISH POTATO,205,9A,PIECE SMALL,1-9A-205,0.030000001
2,IRISH POTATO,205,9A,PIECE SMALL,2-9A-205,0.045000002
3,IRISH POTATO,205,9A,PIECE SMALL,3-9A-205,0.039999999
1,IRISH POTATO,205,9B,PIECE MEDIUM,1-9B-205,0.0625
2,IRISH POTATO,205,9B,PIECE MEDIUM,2-9B-205,0.085000001
3,IRISH POTATO,205,9B,PIECE MEDIUM,3-9B-205,0.075999998
1,IRISH POTATO,205,9C,PIECE LARGE,1-9C-205,0.055
2,IRISH POTATO,205,9C,PIECE LARGE,2-9C-205,0.131500006
3,IRISH POTATO,205,9C,PIECE LARGE,3-9C-205,0.119999997
1,POTATO CRISPS,206,22,SATCHET/TUBE,1-22-206,0.052576922
2,POTATO CRISPS,206,22,SATCHET/TUBE,2-22-206,0.113800004
3,POTATO CRISPS,206,22,SATCHET/TUBE,3-22-206,0.047250003
1,POTATO CRISPS,206,41,SATCHET/TUBE 25G,1-41-206,0.025
2,POTATO CRISPS,206,41,SATCHET/TUBE 25G,2-41-206,0.025
3,POTATO CRISPS,206,41,SATCHET/TUBE 25G,3-41-206,0.032499999
2,POTATO CRISPS,206,42,SATCHET/TUBE 50G,2-42-206,0.0425
3,POTATO CRISPS,206,42,SATCHET/TUBE 50G,3-42-206,0.039999999
1,POTATO CRISPS,206,43,SATCHET/TUBE 100G,1-43-206,0.100000001
2,POTATO CRISPS,206,43,SATCHET/TUBE 100G,2-43-206,0.100000001
3,POTATO CRISPS,206,43,SATCHET/TUBE 100G,3-43-206,0.100000001
1,POTATO CRISPS,206,70,PACKET 25G,1-70-206,0.025
2,POTATO CRISPS,206,70,PACKET 25G,2-70-206,0.0275
3,POTATO CRISPS,206,70,PACKET 25G,3-70-206,0.025
1,POTATO CRISPS,206,9,PIECE,1-9-206,0.056307692
2,POTATO CRISPS,206,9,PIECE,2-9-206,0.056307692
3,POTATO CRISPS,206,9,PIECE,3-9-206,0.056307692
1,"PLANTAIN, COOKING BANANA",207,10,HEAP,1-10-207,1.671347976
2,"PLANTAIN, COOKING BANANA",207,10,HEAP,2-10-207,1.671347976
3,"PLANTAIN, COOKING BANANA",207,10,HEAP,3-10-207,1.671347976
1,"PLANTAIN, COOKING BANANA",207,4,PAIL,1-4-207,2.0199999809999998
2,"PLANTAIN, COOKING BANANA",207,4,PAIL,2-4-207,2.0199999809999998
3,"PLANTAIN, COOKING BANANA",207,4,PAIL,3-4-207,2.0199999809999998
1,"PLANTAIN, COOKING BANANA",207,44A,CLUSTER SMALL,1-44A-207,0.970000029
2,"PLANTAIN, COOKING BANANA",207,44A,CLUSTER SMALL,2-44A-207,0.980000019
3,"PLANTAIN, COOKING BANANA",207,44A,CLUSTER SMALL,3-44A-207,0.870000005
1,"PLANTAIN, COOKING BANANA",207,44B,CLUSTER MEDIUM,1-44B-207,1.559999943
2,"PLANTAIN, COOKING BANANA",207,44B,CLUSTER MEDIUM,2-44B-207,1.450000048
3,"PLANTAIN, COOKING BANANA",207,44B,CLUSTER MEDIUM,3-44B-207,1.284000039
1,"PLANTAIN, COOKING BANANA",207,44C,CLUSTER LARGE,1-44C-207,2.152999878
2,"PLANTAIN, COOKING BANANA",207,44C,CLUSTER LARGE,2-44C-207,2.407500029
3,"PLANTAIN, COOKING BANANA",207,44C,CLUSTER LARGE,3-44C-207,1.531000018
1,"PLANTAIN, COOKING BANANA",207,8,BUNCH,1-8-207,2.085900068
2,"PLANTAIN, COOKING BANANA",207,8,BUNCH,2-8-207,2.085900068
3,"PLANTAIN, COOKING BANANA",207,8,BUNCH,3-8-207,2.085900068
1,"PLANTAIN, COOKING BANANA",207,8A,BUNCH SMALL,1-8A-207,8.699999809
2,"PLANTAIN, COOKING BANANA",207,8A,BUNCH SMALL,2-8A-207,7.767499924
3,"PLANTAIN, COOKING BANANA",207,8A,BUNCH SMALL,3-8A-207,1.35650003
1,"PLANTAIN, COOKING BANANA",207,8B,BUNCH MEDIUM,1-8B-207,16
2,"PLANTAIN, COOKING BANANA",207,8B,BUNCH MEDIUM,2-8B-207,12.72999954
3,"PLANTAIN, COOKING BANANA",207,8B,BUNCH MEDIUM,3-8B-207,3.736000061
1,"PLANTAIN, COOKING BANANA",207,8C,BUNCH LARGE,1-8C-207,22.10000038
2,"PLANTAIN, COOKING BANANA",207,8C,BUNCH LARGE,2-8C-207,16.6704998
3,"PLANTAIN, COOKING BANANA",207,8C,BUNCH LARGE,3-8C-207,9.420999527
1,"PLANTAIN, COOKING BANANA",207,9,PIECE,1-9-207,0.167999998
2,"PLANTAIN, COOKING BANANA",207,9,PIECE,2-9-207,0.147500008
3,"PLANTAIN, COOKING BANANA",207,9,PIECE,3-9-207,0.258469999
1,COCOYAM (MASIMBI),208,10,HEAP,1-10-208,1.231999993
2,COCOYAM (MASIMBI),208,10,HEAP,2-10-208,0.912500024
3,COCOYAM (MASIMBI),208,10,HEAP,3-10-208,0.875999987
1,COCOYAM (MASIMBI),208,9,PIECE,1-9-208,0.790000021
2,COCOYAM (MASIMBI),208,9,PIECE,2-9-208,0.215000004
3,COCOYAM (MASIMBI),208,9,PIECE,3-9-208,0.209999993
1,"BEAN, WHITE",301,10,HEAP,1-10-301,0.333999991
2,"BEAN, WHITE",301,10,HEAP,2-10-301,0.125
3,"BEAN, WHITE",301,10,HEAP,3-10-301,0.243250012
2,"BEAN, WHITE",301,84,CUP,2-84-301,0.560000002
3,"BEAN, WHITE",301,84,CUP,3-84-301,0.560000002
1,"BEAN, WHITE",301,25,TINA,1-25-301,0.25999999
2,"BEAN, WHITE",301,25,TINA,2-25-301,0.25999999
3,"BEAN, WHITE",301,25,TINA,3-25-301,0.25999999
1,"BEAN, WHITE",301,25A,TINA FLAT,1-25A-301,0.216000006
2,"BEAN, WHITE",301,25A,TINA FLAT,2-25A-301,0.216250002
3,"BEAN, WHITE",301,25A,TINA FLAT,3-25A-301,0.224000007
1,"BEAN, WHITE",301,25B,TINA HEAPED,1-25B-301,0.319999993
2,"BEAN, WHITE",301,25B,TINA HEAPED,2-25B-301,0.30250001
3,"BEAN, WHITE",301,25B,TINA HEAPED,3-25B-301,0.31400001
1,"BEAN, WHITE",301,27A,BASIN SMALL,1-27A-301,3.766000032
2,"BEAN, WHITE",301,27A,BASIN SMALL,2-27A-301,3.7474999429999998
3,"BEAN, WHITE",301,27A,BASIN SMALL,3-27A-301,4.110000134
1,"BEAN, WHITE",301,4,PAIL,1-4-301,5.117156506
2,"BEAN, WHITE",301,4,PAIL,2-4-301,5.117156506
3,"BEAN, WHITE",301,4,PAIL,3-4-301,5.117156506
1,"BEAN, WHITE",301,4A,PAIL SMALL,1-4A-301,4.327000141
2,"BEAN, WHITE",301,4A,PAIL SMALL,2-4A-301,4.9949998859999996
3,"BEAN, WHITE",301,4A,PAIL SMALL,3-4A-301,5.622000217
1,"BEAN, WHITE",301,6,NO. 10 PLATE,1-6-301,0.24165152
2,"BEAN, WHITE",301,6,NO. 10 PLATE,2-6-301,0.186466664
3,"BEAN, WHITE",301,6,NO. 10 PLATE,3-6-301,0.164000005
1,"BEAN, WHITE",301,6A,NO.. 10 PLATE FLAT,1-6A-301,0.072499998
2,"BEAN, WHITE",301,6A,NO.. 10 PLATE FLAT,2-6A-301,0.077500001
3,"BEAN, WHITE",301,6A,NO.. 10 PLATE FLAT,3-6A-301,0.069499999
1,"BEAN, WHITE",301,6B,NO.. 10 PLATE HEAPED,1-6B-301,0.129999995
2,"BEAN, WHITE",301,6B,NO.. 10 PLATE HEAPED,2-6B-301,0.125
3,"BEAN, WHITE",301,6B,NO.. 10 PLATE HEAPED,3-6B-301,0.114999995
1,"BEAN, WHITE",301,7,NO. 12 PLATE,1-7-301,0.385612488
2,"BEAN, WHITE",301,7,NO.. 12 PLATE,2-7-301,0.220960006
3,"BEAN, WHITE",301,7,NO.. 12 PLATE,3-7-301,0.291507691
1,"BEAN, WHITE",301,7A,NO.. 12 PLATE FLAT,1-7A-301,0.171250001
2,"BEAN, WHITE",301,7A,NO.. 12 PLATE FLAT,2-7A-301,0.172000006
3,"BEAN, WHITE",301,7A,NO.. 12 PLATE FLAT,3-7A-301,0.199000001
1,"BEAN, WHITE",301,7B,NO.. 12 PLATE HEAPED,1-7B-301,0.228750005
2,"BEAN, WHITE",301,7B,NO.. 12 PLATE HEAPED,2-7B-301,0.270000011
3,"BEAN, WHITE",301,7B,NO.. 12 PLATE HEAPED,3-7B-301,0.280000001
1,"BEAN, BROWN",302,10,HEAP,1-10-302,0.321999997
2,"BEAN, BROWN",302,10,HEAP,2-10-302,0.115000002
3,"BEAN, BROWN",302,10,HEAP,3-10-302,0.187999994
1,"BEAN, BROWN",302,84,CUP,1-84-302,0.519999981
1,"BEAN, BROWN",302,86,5L BUCKET,1-86-302,5.3699998859999996
2,"BEAN, BROWN",302,97,BASIN,2-97-302,4.136000156
2,"BEAN, BROWN",302,84,CUP,2-84-302,0.519999981
3,"BEAN, BROWN",302,84,CUP,3-84-302,0.519999981
3,"BEAN, BROWN",302,86,5L BUCKET,3-86-302,5.3699998859999996
1,"BEAN, BROWN",302,25,TINA,1-25-302,0.253250003
2,"BEAN, BROWN",302,25,TINA,2-25-302,0.253250003
3,"BEAN, BROWN",302,25,TINA,3-25-302,0.253250003
1,"BEAN, BROWN",302,25A,TINA FLAT,1-25A-302,0.214000002
2,"BEAN, BROWN",302,25A,TINA FLAT,2-25A-302,0.209999993
3,"BEAN, BROWN",302,25A,TINA FLAT,3-25A-302,0.214000002
1,"BEAN, BROWN",302,25B,TINA HEAPED,1-25B-302,0.317999989
2,"BEAN, BROWN",302,25B,TINA HEAPED,2-25B-302,0.292499989
3,"BEAN, BROWN",302,25B,TINA HEAPED,3-25B-302,0.300000012
1,"BEAN, BROWN",302,27A,BASIN SMALL,1-27A-302,4.136000156
2,"BEAN, BROWN",302,27A,BASIN SMALL,2-27A-302,3.880000114
3,"BEAN, BROWN",302,27A,BASIN SMALL,3-27A-302,4.302000046
1,"BEAN, BROWN",302,4,PAIL,1-4-302,5.117156506
2,"BEAN, BROWN",302,4,PAIL,2-4-302,5.117156506
3,"BEAN, BROWN",302,4,PAIL,3-4-302,5.117156506
1,"BEAN, BROWN",302,4A,PAIL SMALL,1-4A-302,4.361999989
2,"BEAN, BROWN",302,4A,PAIL SMALL,2-4A-302,5.099999905
3,"BEAN, BROWN",302,4A,PAIL SMALL,3-4A-302,5.269999981
1,"BEAN, BROWN",302,6,NO. 10 PLATE,1-6-302,0.14507702
2,"BEAN, BROWN",302,6,NO. 10 PLATE,2-6-302,0.14507702
3,"BEAN, BROWN",302,6,NO. 10 PLATE,3-6-302,0.14507702
1,"BEAN, BROWN",302,6A,NO.. 10 PLATE FLAT,1-6A-302,0.072499998
2,"BEAN, BROWN",302,6A,NO.. 10 PLATE FLAT,2-6A-302,0.075000003
3,"BEAN, BROWN",302,6A,NO.. 10 PLATE FLAT,3-6A-302,0.082000002
1,"BEAN, BROWN",302,6B,NO.. 10 PLATE HEAPED,1-6B-302,0.085000001
2,"BEAN, BROWN",302,6B,NO.. 10 PLATE HEAPED,2-6B-302,0.122250006
3,"BEAN, BROWN",302,6B,NO.. 10 PLATE HEAPED,3-6B-302,0.128000006
1,"BEAN, BROWN",302,7,NO. 12 PLATE,1-7-302,0.352986097
2,"BEAN, BROWN",302,7,NO.. 12 PLATE,2-7-302,0.230599999
3,"BEAN, BROWN",302,7,NO.. 12 PLATE,3-7-302,0.282480001
1,"BEAN, BROWN",302,7A,NO.. 12 PLATE FLAT,1-7A-302,0.148750007
2,"BEAN, BROWN",302,7A,NO.. 12 PLATE FLAT,2-7A-302,0.171250001
3,"BEAN, BROWN",302,7A,NO.. 12 PLATE FLAT,3-7A-302,0.193000004
1,"BEAN, BROWN",302,7B,NO.. 12 PLATE HEAPED,1-7B-302,0.222499996
2,"BEAN, BROWN",302,7B,NO.. 12 PLATE HEAPED,2-7B-302,0.262499988
3,"BEAN, BROWN",302,7B,NO.. 12 PLATE HEAPED,3-7B-302,0.30399999
1,"PIGEONPEA (NANDOLO), FRESH",303,10,HEAP,1-10-303,0.368000001
2,"PIGEONPEA (NANDOLO), FRESH",303,10,HEAP,2-10-303,0.147500008
3,"PIGEONPEA (NANDOLO), FRESH",303,10,HEAP,3-10-303,0.360000014
3,PIGEON PEA (NANDOLO),303,84,CUP,3-84-303,0.5
3,PIGEON PEA (NANDOLO),303,87,PAIL SMALL,3-87-303,5.230000019
1,PIGEON PEA (NANDOLO),303,25,TINA,1-25-303,0.270000011
2,PIGEON PEA (NANDOLO),303,25,TINA,2-25-303,0.270000011
3,PIGEON PEA (NANDOLO),303,25,TINA,3-25-303,0.270000011
1,"PIGEONPEA (NANDOLO), FRESH",303,25A,TINA FLAT,1-25A-303,0.20449999
2,"PIGEONPEA (NANDOLO), FRESH",303,25A,TINA FLAT,2-25A-303,0.211999997
3,"PIGEONPEA (NANDOLO), FRESH",303,25A,TINA FLAT,3-25A-303,0.209999993
1,"PIGEONPEA (NANDOLO), FRESH",303,25B,TINA HEAPED,1-25B-303,0.305999994
2,"PIGEONPEA (NANDOLO), FRESH",303,25B,TINA HEAPED,2-25B-303,0.284999996
3,"PIGEONPEA (NANDOLO), FRESH",303,25B,TINA HEAPED,3-25B-303,0.296000004
1,"PIGEONPEA (NANDOLO), FRESH",303,27A,BASIN SMALL,1-27A-303,3.438000202
2,"PIGEONPEA (NANDOLO), FRESH",303,27A,BASIN SMALL,2-27A-303,3.75
3,"PIGEONPEA (NANDOLO), FRESH",303,27A,BASIN SMALL,3-27A-303,1.749000072
1,PIGEONPEA (NANDOLO),303,27E,BASIN SMALL HEAPED,1-27E-303,3
2,PIGEONPEA (NANDOLO),303,27E,BASIN SMALL HEAPED,2-27E-303,2.66
3,PIGEONPEA (NANDOLO),303,27E,BASIN SMALL HEAPED,3-27E-303,2.855
1,"PIGEONPEA (NANDOLO), FRESH",303,4,PAIL,1-4-303,5.087529182
2,"PIGEONPEA (NANDOLO), FRESH",303,4,PAIL,2-4-303,5.087529182
3,"PIGEONPEA (NANDOLO), FRESH",303,4,PAIL,3-4-303,5.087529182
1,"PIGEONPEA (NANDOLO), FRESH",303,6,NO. 10 PLATE,1-6-303,0.130163372
2,"PIGEONPEA (NANDOLO), FRESH",303,6,NO. 10 PLATE,2-6-303,0.130163372
3,"PIGEONPEA (NANDOLO), FRESH",303,6,NO. 10 PLATE,3-6-303,0.130163372
1,"PIGEONPEA (NANDOLO), FRESH",303,6A,NO.. 10 PLATE FLAT,1-6A-303,0.075000003
2,"PIGEONPEA (NANDOLO), FRESH",303,6A,NO.. 10 PLATE FLAT,2-6A-303,0.075000003
3,"PIGEONPEA (NANDOLO), FRESH",303,6A,NO. 10 PLATE FLAT,3-6A-303,0.166079998
1,"PIGEONPEA (NANDOLO), FRESH",303,6B,NO.. 10 PLATE HEAPED,1-6B-303,0.125
2,"PIGEONPEA (NANDOLO), FRESH",303,6B,NO.. 10 PLATE HEAPED,2-6B-303,0.1175
3,"PIGEONPEA (NANDOLO), FRESH",303,6B,NO. 10 PLATE HEAPED,3-6B-303,0.21965
1,"PIGEONPEA (NANDOLO), FRESH",303,7,NO. 12 PLATE,1-7-303,0.292966664
2,"PIGEONPEA (NANDOLO), FRESH",303,7,NO. 12 PLATE,2-7-303,0.347714275
3,"PIGEONPEA (NANDOLO), FRESH",303,7,NO.. 12 PLATE,3-7-303,0.282888889
1,"PIGEONPEA (NANDOLO), FRESH",303,7A,NO.. 12 PLATE FLAT,1-7A-303,0.140000001
2,"PIGEONPEA (NANDOLO), FRESH",303,7A,NO.. 12 PLATE FLAT,2-7A-303,0.111000001
3,"PIGEONPEA (NANDOLO), FRESH",303,7A,NO. 12 PLATE FLAT,3-7A-303,7.159999847
1,"PIGEONPEA (NANDOLO), FRESH",303,7B,NO.. 12 PLATE HEAPED,1-7B-303,0.215000004
2,"PIGEONPEA (NANDOLO), FRESH",303,7B,NO.. 12 PLATE HEAPED,2-7B-303,0.159999996
3,"PIGEONPEA (NANDOLO), FRESH",303,7B,NO. 12 PLATE HEAPED,3-7B-303,0.500999987
1,GROUND NUT (NUTS),304,10,HEAP,1-10-304,0.241062507
2,GROUND NUT (NUTS),304,10,HEAP,2-10-304,0.197611108
3,GROUND NUT (NUTS),304,10,HEAP,3-10-304,0.188500002
1,GROUND NUT (NUTS),304,4,PAIL,1-4-304,4.325740337
2,GROUND NUT (NUTS),304,4,PAIL,2-4-304,4.325740337
3,GROUND NUT (NUTS),304,4,PAIL,3-4-304,4.325740337
1,GROUND NUT (NUTS),304,6,NO. 10 PLATE,1-6-304,0.1050625
